image_path,en_caption,caption_es,caption_zh,caption_ur,similarity
/content/flickr30k_images/123997871.jpg,The woman lacrosse player in blue is about to catch the ball .,La mujer jugadora de lacrosse en azul está a punto de coger la pelota.,穿蓝衣服的女曲棍球员 即将赶上球。,نیلے نیلے رنگ کے کھلاڑیوں کو گیند پکڑنے کے بارے میں ہے.,0.7662588
/content/flickr30k_images/124106477.jpg,A woman in a brown shirt is about to release a blue bowling ball into the aisle .,Una mujer con camisa marrón está a punto de lanzar una bola azul de bolos en el pasillo.,穿棕色衬衫的女人 即将释放蓝色保龄球 进入过道。,ایک لال رنگ میں ایک عورت کو لال رنگ کے پیالے میں چھوڑ دینے کے بارے میں کہا جاتا ہے ۔,0.88121194
/content/flickr30k_images/12424190.jpg,A man is sleeping on a hammock right next to a body of water .,Un hombre está durmiendo en una hamaca justo al lado de un cuerpo de agua.,一个男人睡在吊床上 就在水身旁边,ایک آدمی خون کے ایک جسم کے ساتھ سو رہا ہے.,0.7738944
/content/flickr30k_images/1242603438.jpg,"A group of 11 smiling kids and young teens are divided into two groups , in a large , indoor swimming pool , with the back person in each group holding their arms up .","Un grupo de 11 niños sonrientes y adolescentes jóvenes se dividen en dos grupos , en una gran piscina cubierta , con la persona de atrás en cada grupo sosteniendo sus brazos hacia arriba .","11名微笑的小孩和少年被分成两组, 在一个大型室内游泳池里,",۱۱ بچوں اور نوجوانوں کا ایک گروہ دو گروہوں میں تقسیم ہو جاتا ہے، ایک بڑے اور بڑے حوض میں، جس میں ایک شخص اپنے بازوؤں میں تیرتا ہے،,0.8070023
/content/flickr30k_images/1242629236.jpg,"A man is sitting on a short stool , with his back turned to the camera , facing some stacked orange and yellow crates .","Un hombre está sentado en un taburete corto, con la espalda girada a la cámara, frente a algunas cajas apiladas de color naranja y amarillo.","一个男人坐在一个短凳上, 背对着摄像机, 面对一些堆叠的橙色和黄色的箱子。",ایک آدمی تھوڑی دیر میں بیٹھا رہتا ہے اور اُس کی طرف رجوع کِیا جا رہا ہے ، کچھ نارنجی اور زرد رنگوں کا سامنا کرنا پڑتا ہے ۔,0.86385727
/content/flickr30k_images/1243756.jpg,A man in strange outfit sits in a lawn chair near a Ben and Jerry 's stand .,Un hombre con ropa extraña se sienta en una silla de césped cerca de un Ben y Jerry 's stand.,一个穿奇怪衣服的男人坐在班和杰瑞的摊位附近的草坪椅上。,ایک عجیب آدمی بنجی‌من کے قریب ایک کندھے پر بیٹھ کر بیٹھا ۔,0.9027584
/content/flickr30k_images/1244485675.jpg,A little boy looks at his reflection in a burnished marble wall .,Un niño mira su reflejo en una pared de mármol bruñido.,一个小男孩在烧焦的大理石墙上看着他的倒影。,ایک چھوٹا لڑکا اُس کے مجسّموں کو آگ کی دیوار میں دیکھ رہا ہے ۔,0.8582388
/content/flickr30k_images/124488273.jpg,A group of people with bikes looking in the direction another young person is pointing .,Un grupo de personas con bicicletas mirando en la dirección que otro joven está apuntando .,一群骑自行车的人向着另一个年轻人的方向看。,سائیکل چلانے والے لوگوں کا ایک گروہ دوسری نوجوان کی راہنمائی میں دوسری نوجوان کی طرف توجہ دلاتا ہے ۔,0.86338484
/content/flickr30k_images/1245022983.jpg,A child in all pink is posing nearby a stroller with buildings in the distance .,Un niño en todo rosa está posando cerca de un cochecito con edificios en la distancia.,一名粉红色儿童在附近的婴儿车旁边摆放着远处有建筑物的婴儿车。,تمام ایناکونڈاز میں ایک بچہ قریبی عمارتوں کے قریب واقع ہے ۔,0.8264689
/content/flickr30k_images/124523773.jpg,A busy city scene with colorful lighted buildings and a lot of people walking on the street .,Una ajetreada escena de la ciudad con coloridos edificios iluminados y un montón de gente caminando por la calle.,"一个繁忙的城市景象, 充满多彩的灯光建筑和许多人在街上行走。",رنگ‌برنگی عمارتوں اور سڑکوں پر لوگوں کے بہت سے لوگ چل رہے ہیں ۔,0.92841274
/content/flickr30k_images/1246863003.jpg,"Three chefs , wearing white hats and black aprons , are preparing food in a crowded kitchen .","Tres chefs, con sombreros blancos y delantales negros, están preparando comida en una cocina llena de gente.",身着白帽子和黑围裙的三位厨师正在拥挤的厨房做饭。,تین چھوٹی موٹی ٹوپیاں ، سفید رنگ اور سیاہ رنگوں کو پہننے کے لئے آئی‌لینڈ کے باورچی‌خانے میں کھانا تیار کر رہی ہیں ۔,0.8804599
/content/flickr30k_images/1247181182.jpg,A man wearing a blue shirt crouches on a rocky cliff .,Un hombre que lleva una camisa azul se agacha en un acantilado rocoso.,一个穿着蓝色衬衫的男人 蹲在岩石悬崖上,ایک شخص پہاڑ پر نیلے رنگ کی چادر پہنتا ہے ۔,0.81167924
/content/flickr30k_images/1247484195.jpg,A little girl wearing a yellow dress moves frantically in front of a crowded baseball stadium .,Una niña que lleva un vestido amarillo se mueve frenéticamente frente a un estadio de béisbol lleno de gente.,一个穿黄色礼服的小女孩在拥挤的棒球场前疯狂地行动。,ایک چھوٹی لڑکی زرد لباس پہن کر بِھیڑ کے سامنے بڑی بڑی آسانی سے ایک بِھیڑ ملتی ہے ۔,0.89379436
/content/flickr30k_images/1248357227.jpg,Three children in jackets looking at water 's edge looking at their reflections in a lake,Tres niños en chaquetas mirando el borde del agua mirando sus reflejos en un lago,三个孩子穿着夹克 看着水边 看着湖中的反光,تین بچے ایک جھیل میں اپنے منظروں کو دیکھ رہے ہیں,0.8277695
/content/flickr30k_images/1248734482.jpg,A girl wearing a pink shirt lays on the green grass and looks up .,Una chica que lleva una camisa rosa yace en la hierba verde y mira hacia arriba.,一个穿粉红色衬衫的女孩躺在绿草地上抬头看,ایک لڑکی سبز گھاس پر چمکتی اور چمکتی نظر آتی ہے ۔,0.76843745
/content/flickr30k_images/1248747267.jpg,"A man and woman are holding a sign that reads , "" Teaching Children for peace "" .","Un hombre y una mujer sostienen una señal que dice: "" Enseñando a los niños para la paz "" .","一名男女持有 "" 教导儿童促进和平 "" 的牌子。","ایک مرد اور عورت ایک نشان لے رہے ہیں جس پر لکھا ہے کہ "" بچوں کو امن کی تعلیم دی جا رہی ہے""",0.82338166
/content/flickr30k_images/124880336.jpg,Three people wearing colorful costumes and masks sitting between two stone statues .,Tres personas con trajes coloridos y máscaras sentadas entre dos estatuas de piedra.,"三个人穿着多彩的服装和面具,坐在两座石雕之间。",تین لوگ دو پتھروں کے درمیان بنے ہوئے مجسّموں اور لوہے کے درمیان بیٹھے ہوتے ہیں ۔,0.9097789
/content/flickr30k_images/1248940539.jpg,"Three little blond girls , two in blue , one in pink , play on a sunny beach .","Tres pequeñas rubias, dos en azul, una en rosa, jugar en una playa soleada.","三个金发女孩, 两个蓝色, 一个粉红色, 在阳光明媚的海滩上玩",تین چھوٹی لڑکیوں، نیلے رنگ میں، ایک گلابی ساحل پر کھیلنے کے لئے.,0.8332564
/content/flickr30k_images/1248953128.jpg,A little girl in a colorful dress is playing with a blue and red soccer ball .,Una niña en un vestido colorido está jugando con una pelota de fútbol azul y rojo.,一个穿多彩裙子的小女孩 正在玩一个蓝色和红色足球球,رنگ‌برنگے کپڑے میں ایک چھوٹی سی لڑکی نیلے اور سرخ رنگ کے ساتھ کھیل رہی ہے ۔,0.81310004
/content/flickr30k_images/1250181412.jpg,Six people ride mountain bikes through a jungle environment .,Seis personas viajan en bicicleta de montaña a través de un entorno de selva.,六人骑着山地自行车穿过丛林环境。,چھ لوگ جنگلی ماحول کے ذریعے پہاڑی راستوں پر سائیکل چلاتے ہیں ۔,0.90571034
/content/flickr30k_images/1250745375.jpg,A group of people attending either a concert or a party .,Un grupo de personas que asisten a un concierto o a una fiesta.,参加音乐会或聚会的一群人。,لوگوں کا ایک گروہ کسی جگہ یا گروہ پر حاضر ہوتا ہے ۔,0.8371808
/content/flickr30k_images/1252210354.jpg,"A young man , with billowy red-hair , lines up his shot of the 9 ball on a pool table .","Un joven, con el pelo rojo ondulado, alinea su tiro de la bola 9 en una mesa de billar.",一个年轻男人 红发高涨 将9号球的镜头排在桌球桌上,ایک نوجوان آدمی، سرخ سرخ رنگ کے ساتھ، ۹ فٹ بال پر اس کی گولیوں کی گولیوں کے ساتھ.,0.7564201
/content/flickr30k_images/1252396628.jpg,a man in a red outfit is riding a red motorbike uphill on a motocross circuit .,un hombre con un traje rojo está montando una moto roja cuesta arriba en un circuito de motocross.,一个穿红色衣服的男人 骑着一辆红色摩托车 上山的摩托交通线路上,سُرخ رنگ کے لباس میں ایک شخص کو سرخ سُرخ سرکٹ پر سوار کِیا جاتا ہے ۔,0.8013695
/content/flickr30k_images/1252787177.jpg,Three pairs of different-colored underwear hanging from a clothesline with people and cars in the background,Tres pares de ropa interior de diferentes colores colgando de un tendedero con personas y coches en el fondo,"三对不同颜色的内衣内衣,挂在衣裙上,背景有人和汽车。",دو قسم کی دو قسم کے کپڑے جن لوگوں کے رنگوں اور کاروں سے بنے ہوئے ہیں,0.865111
/content/flickr30k_images/125319704.jpg,"Two people , in bike gear , stand with bicycles near a rocky waterbed .","Dos personas, en equipo de bicicleta, se paran con bicicletas cerca de un lecho de agua rocoso.","两个人,骑着自行车,站在一个岩石水床附近的自行车旁边。",دو لوگ سائیکلوں پر گاڑی چلاتے ہوئے سڑک کے قریب کھڑے رہتے ہیں ۔,0.8830499
/content/flickr30k_images/1253275679.jpg,a young boy wearing a clever black and white shirt with his head bowed down,un joven vestido con una camisa inteligente en blanco y negro con la cabeza inclinada hacia abajo,"一个年轻男孩身着一身聪明的黑白衬衫,头低着头低着头",ایک نوجوان لڑکا ایک کالے اور سفید چہرے سے سفید ہو جاتا ہے,0.7939964
/content/flickr30k_images/125382282.jpg,The blue SUV was completely totaled in the accident and was towed away promptly .,El SUV azul fue completamente totalizado en el accidente y fue remolcado rápidamente.,蓝色SUV在事故中被完全拆散并被迅速拖走。,اِس کے بعد اُنہیں فوراً رِہا کر دیا گیا ۔,0.9155665
/content/flickr30k_images/1254659.jpg,"A sign that displays "" Mongolian BBQ "" shines above two employees in white shirts and caps and green aprons .","Una señal que muestra ""BBQ mongol"" brilla por encima de dos empleados en camisas y gorras blancas y delantales verdes.","一个显示 "" 蒙古BBQ "" 的标志闪耀在两名身着白衬衫、帽子和绿围裙的雇员之上。","ایک نشان جو ""%s"" دکھایا جاتا ہے ""%s"" سفید رنگ کے دو ملازموں اور سبز رنگوں میں نظر آتا ہے.",0.8992094
/content/flickr30k_images/1255504166.jpg,A small child in water with a splash encircling him while the white clouds float over the mountains .,Un niño pequeño en el agua con una salpicadura que lo rodea mientras las nubes blancas flotan sobre las montañas.,"一个小孩在水中,喷着飞溅着他,白云飘在山上。",ایک بچہ اُسے گھیر لیتا ہے اور سفید بادل پہاڑوں پر اُتر آتا ہے ۔,0.7692149
/content/flickr30k_images/1258371874.jpg,Two individuals on a beach jumping up with their arms and legs spread wide open .,Dos individuos en una playa saltando con sus brazos y piernas abiertas de par en par.,"两人在海滩上跳跃起来, 双臂和双腿张开。",ساحل پر دو اشخاص مارے گئے جن کے بازوؤں اور ٹانگیں کُھل کر کھلے ہوئے دکھائی دیتی ہیں ۔,0.80362016
/content/flickr30k_images/1258913059.jpg,Three people sit at an outdoor table in front of a building painted like the Union Jack .,Tres personas se sientan en una mesa al aire libre frente a un edificio pintado como el Union Jack.,三个人坐在户外的桌子上 站在一栋像Union Jack那样漆的大楼前,تین لوگ جیک کی طرح ایک عمارت کے سامنے میز پر بیٹھے ہوئے ہیں.,0.76576024
/content/flickr30k_images/1259627071.jpg,There are about a dozen of men in work clothes that are getting directions for a task .,Hay alrededor de una docena de hombres en ropa de trabajo que están recibiendo direcciones para una tarea.,约有十几个身着工作服的人正在寻找任务的方向。,کام میں تقریباً بارہ آدمی ہیں جو ایک کام کے لئے ہدایات حاصل کر رہے ہیں.,0.7825985
/content/flickr30k_images/1259936608.jpg,"The two young girls , one wearing a skirt and the other wearing shorts , are playing in a bubbling fountain .","Las dos chicas jóvenes, una con falda y la otra con pantalones cortos, están jugando en una fuente burbujeante.","两名年轻女孩(其中一人穿裙子, 另一人穿短裤)正在喷泉中玩耍。",اِن دونوں لڑکیوں میں سے ایک کا لباس پہنتا ہے اور دوسرا لباس پہنتا ہے ۔,0.84939456
/content/flickr30k_images/126042604.jpg,A young boy wearing a white shirt is dangling from the monkey bars .,Un joven que lleva una camisa blanca está colgando de las barras de mono.,身着白衬衫的年轻男孩在猴子酒吧里晃来晃去。,ایک نوجوان لڑکے نے سفید چہرے سے سفید چہرے کا رنگ پہننا ہے ۔,0.75175697
/content/flickr30k_images/1260501563.jpg,"Three dogs on the beach , one has it 's mouth open .","Tres perros en la playa, uno tiene la boca abierta.",海滩上有三只狗 一只嘴张开,ساحل پر تین کتے ہیں، ایک یہ کھلا ہوا منہ ہے.,0.77548236
/content/flickr30k_images/1262077938.jpg,A young asian woman wearing long shorts and a gray collared t-shirt is sitting on a wooden bench .,Una joven asiática con pantalones cortos largos y una camiseta de cuello gris está sentada en un banco de madera.,一名身穿长裤的年轻亚洲妇女穿着灰色领领T恤坐在木凳上。,ایک جوان عورت لمبے لمبے اور گلے لگ رہا ہے ایک لکڑی کے برتن پر بیٹھی ہے.,0.8908115
/content/flickr30k_images/1262720546.jpg,"A young musician playing a small guitar and singing , while sitting in a white plastic chair .","Un joven músico tocando una pequeña guitarra y cantando, mientras se sienta en una silla de plástico blanco.","一位年轻的音乐家在坐在白塑料椅上, 弹着一把小吉他和唱歌,",اِس کے علاوہ اُنہوں نے اپنے گھر والوں سے کہا کہ وہ اُن کے ساتھ مل کر اُن کے ساتھ مل کر گیت گا رہے ہیں ۔,0.802196
/content/flickr30k_images/126438084.jpg,A man in all white sitting cross-legged around big wide baskets of different vegetables in a market .,Un hombre en todo blanco sentado con patas cruzadas alrededor de grandes cestas anchas de diferentes verduras en un mercado.,一个身着白马王子的男子 跨着大腿 围着大篮子 在市场上的不同蔬菜。,تمام سفید سیٹوں میں ایک شخص مختلف سبزیاں مارکیٹ میں مختلف سبزیاں کے ارد گرد ایک آدمی ہے۔,0.83455765
/content/flickr30k_images/126514207.jpg,"A child is rock climbing while wearing a white safety helmet , white shirt , blue jacket , blue jeans and white sneakers .","Un niño es escalada en roca mientras lleva un casco de seguridad blanco , camisa blanca , chaqueta azul , pantalones vaqueros azules y zapatillas blancas .",身穿白色安全头盔、白衬衫、蓝色夹克、蓝色牛仔裤和白色运动鞋的儿童正在攀岩。,ایک بچہ سفید حفاظتی خود پہن رہا ہے ، سفید چہرے کے سفید چہرے ، نیلے رنگ اور سفید رنگ کے سفید رنگے پہنے ہوئے ہے ۔,0.8907253
/content/flickr30k_images/1265343716.jpg,The girl with the long brown hair and bangs in her face is holding her hand to her chest .,La chica con el pelo largo marrón y flequillos en su cara está sosteniendo su mano a su pecho.,长着棕色头发、脸部爆炸的女孩手握在胸前。,اس کے چہرے میں خوبصورت بال اور پَروں کے ساتھ لڑکی نے اپنا ہاتھ سینے تک تھام رکھا ہے . . .,0.78682977
/content/flickr30k_images/126594141.jpg,A girl with a ponytail is tying her shoes with a bent knee while on a grassy field .,Una chica con una cola de caballo está atando sus zapatos con una rodilla doblada mientras que en un campo de hierba.,穿着马尾辫的女孩在草地上用弯的膝盖绑着她的鞋子。,اِس کی ایک مثال پر غور کریں ۔,0.8343626
/content/flickr30k_images/1266008699.jpg,"A man wearing a yellow visor , yellow shirt and green shorts is in the air .","Un hombre que lleva una visera amarilla , camisa amarilla y pantalones cortos verdes está en el aire .",身穿黄色面罩、黄色衬衫和绿短裤的男人在空中。,ایک آدمی زرد رنگ کا رنگ پہنے ہوئے سفید چہرے اور سبز رنگ کے چھوٹے چھوٹے حصے ہوا میں نظر آتے ہیں ۔,0.893765
/content/flickr30k_images/12668600.jpg,A young boy actively engaged in display model .,Un joven que participa activamente en el modelo de exhibición.,一名年轻男孩积极从事展示模型。,ایک نوجوان لڑکا بڑے شوق سے نمونے کے نمونے پر کام کرتا ہے ۔,0.87262714
/content/flickr30k_images/126762293.jpg,A man in a black shirt and blue pants jumps over a stack of wooden boxes .,Un hombre con camisa negra y pantalones azules salta sobre una pila de cajas de madera.,一个穿黑衬衫和蓝裤子的男人 跳过一堆木箱,ایک سفید چہرے اور نیلے رنگ کے ایک شخص لکڑی کے تختے پر گِر جاتا ہے ۔,0.7551506
/content/flickr30k_images/126772535.jpg,bald man in what looks like to be a lab with a lady watching as he is mixing some liquids in clear cup containers,hombre calvo en lo que parece ser un laboratorio con una dama mirando mientras está mezclando algunos líquidos en recipientes de taza transparente,秃秃秃秃秃秃秃秃秃秃秃秃秃秃秃秃秃秃秃秃秃秃秃秃秃秃的男子 身着一个有女士的实验室 看着他把一些液体混合在 干净的杯子容器里,دوست انسان ایک عورت کے ساتھ کیسا لگ رہا ہے جب وہ صاف کپ میں کچھ ملانے کے لئے دیکھا جا رہا ہے,0.7804196
/content/flickr30k_images/126823727.jpg,A young bearded man in a gray hooded sweatshirt stirs a pot with a wooden spoon .,Un joven barbudo en una sudadera con capucha gris revuelve una olla con una cuchara de madera.,一名穿着灰色头罩运动衫的胡须男子用木勺搅拌锅。,ایک نوجوان داڑھی رکھنے والے آدمی کا سر ٹوٹتا تھا اور اُس نے لکڑی کے برتن سے ایک برتن پھیلا دیا تھا ۔,0.813874
/content/flickr30k_images/1269021329.jpg,"A woman works on a piece of computer equipment , while surrounded by a variety of mechanical and computer equipment , in what appears to be some type of laboratory workroom .","Una mujer trabaja en una pieza de equipo informático , mientras que rodeado por una variedad de equipos mecánicos e informáticos , en lo que parece ser algún tipo de laboratorio de trabajo .","一名妇女在似乎属于某种实验室工作室的一台计算机设备上工作,而周围则有各种机械和计算机设备。",ایک عورت کمپیوٹر کے آلات پر کام کرتی ہے جبکہ اُس میں مختلف ڈیزائن اور کمپیوٹر آلات ہوتے ہیں ۔,0.91691726
/content/flickr30k_images/1269022629.jpg,A skinny guy with long curly hair and glasses is wearing white gloves as he injects something in a bottle,Un tipo flaco con el pelo largo rizado y gafas está usando guantes blancos mientras se inyecta algo en una botella,一个长卷发和眼镜的瘦瘦瘦男人 戴着白手套 给瓶子里注入东西,کافی عرصے سے سر کو اچھی طرح دھونے والا آدمی سفید رنگوں میں کچھ کھا رہا ہے ۔,0.759569
/content/flickr30k_images/1269470943.jpg,The little boy fell face first into the grass while playing football .,El niño cayó primero en la hierba mientras jugaba al fútbol.,"小男孩在踢足球时, 脸先掉到草地上。",وہ سب سے پہلے گھاس میں گِر گیا ۔,0.84504247
/content/flickr30k_images/1271210445.jpg,A birthday celebration taking place for a girl who has reached age 5 .,Una celebración de cumpleaños que tiene lugar para una niña que ha cumplido 5 años .,为年满5岁的女孩举行生日庆祝活动。,ایک جنم‌دن تقریباً ۵ سال کی ہے ۔,0.89212036
/content/flickr30k_images/127146749.jpg,"A green train getting ready to enter a tunnel , along with the train conductor who is wearing a blue hat and shirt .","Un tren verde preparándose para entrar en un túnel, junto con el conductor del tren que lleva un sombrero azul y una camisa.","绿色列车准备进入隧道, 以及身着蓝帽子和衬衫的火车驾驶员。",ایک سبز ٹرین سرنگ میں داخل ہونے کیلئے تیار ہو جاتی ہے اور ریل‌گاڑی کے ساتھ جو نیلے رنگ اور کپڑا پہن رہا ہے ۔,0.8713757
/content/flickr30k_images/127149546.jpg,A man looking at the back of a computer wires inspecting the job he has done .,Un hombre mirando la parte posterior de un cable de computadora inspeccionando el trabajo que ha hecho.,一个人看着电脑电线的背部 检查他的工作,ایک شخص کمپیوٹر کی پچھلی طرف دیکھ رہا ہے کہ اس نے اس کام کی جانچ کر لی ہے۔,0.7839393
/content/flickr30k_images/1273001772.jpg,About 12 kids and a few adults get splashed by an off-camera source .,Alrededor de 12 niños y algunos adultos son salpicados por una fuente fuera de cámara .,大约12个孩子和几个成人 被一个相机外的源头喷洒。,تقریباً 12 بچے اور کچھ بالغ ایک سے ایک طرف سے ایک ذریعہ سے نظر آتے ہیں.,0.89986634
/content/flickr30k_images/127332812.jpg,An native-looking older man is sitting and working on making an item that looks to be similar to his hat or bag which is beside him .,Un hombre mayor de aspecto nativo está sentado y trabajando en hacer un artículo que parece ser similar a su sombrero o bolsa que está a su lado.,"一位土生土长的老人坐在他旁边, 制作一件看起来与他的帽子或袋子相似的物品。",ایک مقامی بزرگ جو ایک ایسی چیز تیار کر رہا ہے جو اس کی ٹوپی یا بیگ کی مانند ہو جو اس کے پاس ہے.,0.8445965
/content/flickr30k_images/1274268203.jpg,A crowd of men and women wait to board a train at a train station .,Una multitud de hombres y mujeres esperan para subir a un tren en una estación de tren.,一群男人和女人等着在火车站上火车。,مردوزن کی ایک بڑی بِھیڑ ریل‌گاڑی پر سوار ہو کر سفر کرتی ہے ۔,0.8601776
/content/flickr30k_images/1274416519.jpg,"A young child dressed in a yellow plaid shirt and a blue hat , sits and stares out at the water .","Un niño vestido con una camisa de cuadros amarillos y un sombrero azul, se sienta y mira hacia fuera en el agua.",一名身着黄色格子衬衫和蓝帽子的小孩坐在水边盯着水看。,ایک نوجوان بچے زرد رنگ کا لباس اور نیلی ٹوپیاں پہن کر پانی میں بیٹھ جاتا ہے ۔,0.8896229
/content/flickr30k_images/127450902.jpg,Crosscountry skiers are traveling towards the mountains at sunset .,Los esquiadores de fondo viajan hacia las montañas al atardecer.,跨国滑雪者在日落时向山上行驶。,نقل‌مکانی کرنے والے لوگ غروبِ‌آفتاب کے وقت پہاڑوں کی طرف جا رہے ہیں ۔,0.8409971
/content/flickr30k_images/127480623.jpg,A man talks to several others behind a table in a restaurant kitchen .,Un hombre habla con varios otros detrás de una mesa en una cocina de restaurante.,一名男子在餐厅厨房的桌子后面跟几个人交谈。,اِس سلسلے میں ایک مثال پر غور کریں ۔,0.8969438
/content/flickr30k_images/127490019.jpg,A woman in shorts and a blue sleeveless shirt leans over a golf club .,Una mujer en pantalones cortos y una camisa azul sin mangas se inclina sobre un club de golf.,穿短裤的女人 和一件蓝色的无袖衬衫 倒在高尔夫俱乐部。,مختصراً ایک عورت اور نیلے چہرے کے سفید چہرے پر دستک دیتی ہے ۔,0.91599464
/content/flickr30k_images/1275693139.jpg,A group of people wait in line in front of a counter .,Un grupo de personas esperan en la fila frente a un mostrador.,一群人在柜台前排队等候。,لوگوں کے ایک گروہ کا انتظار کر رہا ہے ایک کنارہ کے سامنے.,0.86599666
/content/flickr30k_images/127644661.jpg,A woman in a lavender sleeveless top and a nose ring is laughing while covering the eyes of another woman wearing a yellow striped shirt with her hands .,Una mujer en un top sin mangas de lavanda y un anillo de nariz se ríe mientras cubre los ojos de otra mujer que lleva una camisa de rayas amarillas con sus manos.,"一位身穿衣衣衫无袖的女士, 鼻子环笑着, 手遮着身穿黄条纹衬衫的另一名妇女的眼睛,",ایک چھوٹی سی عورت اُس کے ہاتھ سے سفید ہو جاتی ہے اور اُس کی آنکھوں کو سفید رنگ دیتی ہے ۔,0.7524613
/content/flickr30k_images/127685074.jpg,A woman is reading a newspaper and a boy is resting his head on a seat in a rail car .,Una mujer está leyendo un periódico y un niño está descansando la cabeza en un asiento en un vagón de ferrocarril.,"一名妇女正在看报纸, 一名男孩正把头放在铁轨车厢的座位上。",ایک عورت اخبار پڑھ رہی ہے اور ایک لڑکا کار میں اپنے سر پر آرام کر رہا ہے ۔,0.84919435
/content/flickr30k_images/1277185009.jpg,A topless person with a backpack is shown against on a pile of rocks with a cloudy background .,Una persona en topless con una mochila se muestra contra en un montón de rocas con un fondo nublado .,背负背包的上衣人被展示在一堆布满云彩的岩石上。,اِس کی وجہ یہ ہے کہ اُس نے اُن سے کہا : ” مَیں اُن کی بات مانتا ہوں ۔ “,0.75807154
/content/flickr30k_images/1277949368.jpg,A tall gray pole behind which a person wearing an orange shirt is perched on the wall and hiding his or her face with one hand .,Un poste gris alto detrás del cual una persona que lleva una camisa naranja se posa en la pared y esconde su cara con una mano .,"身着橙色衬衣的人在高高的灰色柱子的背后被夹在墙上,并用一只手把脸藏起来。",ایک سفید سرے کے پیچھے ایک نادر سفید سفید سفید سفید سر ہوتا ہے جو دیوار پر چھا جاتا ہے اور اُسکا چہرہ ایک ہاتھ سے چھپا رہتا ہے ۔,0.85286057
/content/flickr30k_images/127875146.jpg,A man in a blue sweater stares at the driver of a car on the street .,Un hombre en un suéter azul mira al conductor de un coche en la calle.,穿着蓝色毛衣的男人盯着街上一辆汽车的司机看。,ایک نیلے رنگ کے آدمی سڑک پر گاڑی چلاتے ہوئے نظر آتے ہیں ۔,0.9095094
/content/flickr30k_images/1278818225.jpg,A man using a metal detector walking on the beach as people are in the water and on the beach .,Un hombre usando un detector de metales caminando por la playa como la gente está en el agua y en la playa.,"一个男人使用金属探测器在海滩上行走, 人们在水里和海滩上。",ایک شخص ایک دھات کے ذریعے ساحل پر چلنے والے پانی اور ساحل پر چلنے والے لوگوں کی طرح ساحل پر چل رہا ہے ۔,0.8872109
/content/flickr30k_images/1279461814.jpg,"Two children , a boy in a blue shorts suit and a girl in a blue jumper , have a conversation in the hallway of a church .","Dos niños, un niño en un traje de pantalones cortos azules y una niña en un jersey azul, tienen una conversación en el pasillo de una iglesia.","两个孩子, 一个穿蓝色短裤的男孩和一个穿蓝色跳跃器的女孩, 在教堂的走廊上聊天。",دو بچے ایک نیلے رنگ کے نل میں اور ایک لڑکی میں ایک چرچ کے صحن میں بات‌چیت کرتے ہیں ۔,0.88668376
/content/flickr30k_images/1280221720.jpg,An man in khaki shorts and a white t-shirt is lifting a toddler onto the lap of a Jelly Belly .,Un hombre en pantalones cortos caqui y una camiseta blanca está levantando a un niño pequeño en el regazo de un vientre de jalea .,身穿卡其短裤和一件白色T恤的男人 正在举起一个小孩 在Jelly Belly的膝盖上,ایک آدمی 'وی بی' میں مختصراً اور سفید ٹی-بی کی بنیاد پر ایک گال کی بلندی پر کھڑے ہو رہا ہے.,0.8141282
/content/flickr30k_images/1280499679.jpg,A african american man with a gray shirt seasoning meat on a barbecue grill .,Un hombre africano americano con una camisa gris sazonando carne en una parrilla de barbacoa.,一个非洲美国人 穿着灰色衬衫 在烧烤烤烤架上做肉调味,اِس کی کیا وجہ ہے ؟,0.75294745
/content/flickr30k_images/128097991.jpg,An African child attempts a headstand on the front of a boat painted blue and white in water next to a field of crops .,Un niño africano intenta un puesto en la parte delantera de un barco pintado de azul y blanco en el agua junto a un campo de cultivos .,"一位非洲儿童试图在一艘船的前面, 在一片庄稼旁边的水面上画上蓝色和白色。",ایک افریقی بچے نے ایک کشتی کے سامنے ایک سفید رنگ اور سفید نیلے رنگ کے پانی میں سر کھڑا کرنے کی کوشش کی ۔,0.88608825
/content/flickr30k_images/1281282435.jpg,Some young men looking over the edge of a bridge on a sunny day .,Algunos jóvenes miran sobre el borde de un puente en un día soleado.,一些年轻人在阳光明媚的一天看着桥的边缘。,بعض نوجوان صبح‌سویرے سورج کے سائے کی سیر کرتے ہیں ۔,0.9328243
/content/flickr30k_images/1282392036.jpg,two women and a child are sitting by a cart of arrows in front of a booth at a medieval Fayre .,dos mujeres y un niño están sentados junto a un carro de flechas frente a una cabina en un Fayre medieval.,"两名妇女与一名儿童坐在中世纪的费耶尔(Fayre)的一个摊位前,",دو عورتیں اور بچے ایک کان میں تیر کے سامنے تیروں کے سامنے بیٹھا ہیں ۔,0.7942918
/content/flickr30k_images/12830823.jpg,There are several people and children looking into water with a blue tiled floor and goldfish .,Hay varias personas y niños que buscan en el agua con un suelo de azulejos azules y peces dorados.,许多人与儿童在水中寻找蓝砖地板和金鱼。,بہت سے لوگ اور بچے پانی کو ایک نیلے فرش اور سونے کے فرش پر تلاش کرتے ہیں ۔,0.8642616
